title,venue,year,author,comment,url,code
Privacy and Trust Redefined in Federated Machine Learning,arXiv,2103,"Pavlos Papadopoulos, Will Abramson, Adam J. Hall, Nikolaos Pitropakis, William J. Buchanan","MDPI Mach. Learn. Knowl. Extr. 2021, 3(2), 333-356; https://doi.org/10.3390/make3020017",https://arxiv.org/abs/2103.15753,
Private Cross-Silo Federated Learning for Extracting Vaccine Adverse Event Mentions,arXiv,2103,"Pallika Kanani, Virendra J. Marathe, Daniel Peterson, Rave Harpaz, Steve Bright",,https://arxiv.org/abs/2103.07491,
Provably Efficient Cooperative Multi-Agent Reinforcement Learning with Function Approximation,arXiv,2103,"Abhimanyu Dubey, Alex Pentland",53 pages including Appendix,https://arxiv.org/abs/2103.04972,
QoS-Constrained Federated Learning Empowered by Intelligent Reflecting Surface,arXiv,2103,"Jingheng Zheng, Wanli Ni, Hui Tian",,https://arxiv.org/abs/2103.11551,
Quantum federated learning through blind quantum computing,arXiv,2103,"Weikang Li, Sirui Lu, Dong-Ling Deng","6.5 pages (main text) + 4 pages (supplementary materials), 12 figures",https://arxiv.org/abs/2103.08403,
R-Learning Based Admission Control for Service Federation in Multi-domain 5G Networks,arXiv,2103,"Bahador Bakhshi, Josep Mangues-Bafalluy, Jorge Baranda",This is the version of the paper accepted to be published in IEEE GLOBECOM 2021,https://arxiv.org/abs/2103.02964,
Real-time End-to-End Federated Learning: An Automotive Case Study,arXiv,2103,"Hongyi Zhang, Jan Bosch, Helena Holmström Olsson",,https://arxiv.org/abs/2103.11879,
SCEI: A Smart-Contract Driven Edge Intelligence Framework for IoT Systems,arXiv,2103,"Chenhao Xu, Jiaqi Ge, Yong Li, Yao Deng, Longxiang Gao, Mengshi Zhang, Yong Xiang, Xi Zheng",,https://arxiv.org/abs/2103.07050,
Sample-based Federated Learning via Mini-batch SSCA,arXiv,2103,"Chencheng Ye, Ying Cui",to be published in ICC 2021,https://arxiv.org/abs/2103.09506,
Scalable federated machine learning with FEDn,arXiv,2103,"Morgan Ekmefjord, Addi Ait-Mlouk, Sadi Alawadi, Mattias Åkesson, Prashant Singh, Ola Spjuth, Salman Toor, Andreas Hellander",,https://arxiv.org/abs/2103.00148,
Secure Bilevel Asynchronous Vertical Federated Learning with Backward Updating,arXiv,2103,"Qingsong Zhang, Bin Gu, Cheng Deng, Heng Huang","Accepted by AAAI 2021, 46 pages, 7 figs",https://arxiv.org/abs/2103.00958,
Semi-Decentralized Federated Learning with Cooperative D2D Local Model Aggregations,arXiv,2103,"Frank Po-Chen Lin, Seyyedali Hosseinalipour, Sheikh Shams Azam, Christopher G. Brinton, Nicolo Michelusi",This paper has been published in IEEE Journal on Selected Areas in Communications (JSAC),https://arxiv.org/abs/2103.10481,
Semi-Supervised Federated Peer Learning for Skin Lesion Classification,arXiv,2103,"Tariq Bdair, Nassir Navab, Shadi Albarqouni",Accepted for publication at the Journal of Machine Learning for Biomedical Imaging (MELBA) [https://www.melba-journal.org%E2%80%9D]https://www.melba-journal.org,https://arxiv.org/abs/2103.03703,
Server Averaging for Federated Learning,arXiv,2103,"George Pu, Yanlin Zhou, Dapeng Wu, Xiaolin Li",,https://arxiv.org/abs/2103.11619,
Simeon -- Secure Federated Machine Learning Through Iterative Filtering,arXiv,2103,"Nicholas Malecki, Hye-young Paik, Aleksandar Ignjatovic, Alan Blair, Elisa Bertino",,https://arxiv.org/abs/2103.07704,
TAG: Gradient Attack on Transformer-based Language Models,arXiv,2103,"Jieren Deng, Yijue Wang, Ji Li, Chao Shang, Hang Liu, Sanguthevar Rajasekaran, Caiwen Ding",Accepted to Findings of EMNLP 2021,https://arxiv.org/abs/2103.06819,
Temporal-Structure-Assisted Gradient Aggregation for Over-the-Air Federated Edge Learning,arXiv,2103,"Dian Fan, Xiaojun Yuan, Ying-Jun Angela Zhang",,https://arxiv.org/abs/2103.02270,
The Gradient Convergence Bound of Federated Multi-Agent Reinforcement Learning with Efficient Communication,arXiv,2103,"Xing Xu, Rongpeng Li, Zhifeng Zhao, Honggang Zhang",,https://arxiv.org/abs/2103.13026,
Towards Personalized Federated Learning,arXiv,2103,"Alysa Ziying Tan, Han Yu, Lizhen Cui, Qiang Yang",Accepted by IEEE Transactions on Neural Networks and Learning Systems,https://arxiv.org/abs/2103.00710,
UAV Communications for Sustainable Federated Learning,arXiv,2103,"Quoc-Viet Pham, Ming Zeng, Rukhsana Ruby, Thien Huynh-The, Won-Joo Hwang",Accepted by IEEE Vehicular Technology correspondence 2021,https://arxiv.org/abs/2103.11073,
User profile-driven large-scale multi-agent learning from demonstration in federated human-robot collaborative environments,arXiv,2103,"Georgios Th. Papadopoulos, Asterios Leonidis, Margherita Antona, Constantine Stephanidis",arXiv admin note: substantial text overlap with arXiv:2012.08174,https://arxiv.org/abs/2103.16434,
ZeroSARAH: Efficient Nonconvex Finite-Sum Optimization with Zero Full Gradient Computation,arXiv,2103,"Zhize Li, Slavomír Hanzely, Peter Richtárik",28 pages,https://arxiv.org/abs/2103.01447,
A Bayesian Federated Learning Framework with Online Laplace Approximation,arXiv,2102,"Liangxi Liu, Xi Jiang, Feng Zheng, Hong Chen, Guo-Jun Qi, Heng Huang, Ling Shao",,https://arxiv.org/abs/2102.01936,
A Federated Data-Driven Evolutionary Algorithm,arXiv,2102,"Jinjin Xu, Yaochu Jin, Wenli Du, Sai Gu",,https://arxiv.org/abs/2102.08288,
A Metamodel and Framework for Artificial General Intelligence From Theory to Practice,arXiv,2102,"Hugo Latapie, Ozkan Kilic, Gaowen Liu, Yan Yan, Ramana Kompella, Pei Wang, Kristinn R. Thorisson, Adam Lawrence, Yuhong Sun, Jayanth Srinivasa",arXiv admin note: text overlap with arXiv:2008.12879,https://arxiv.org/abs/2102.06112,
A New Look and Convergence Rate of Federated Multi-Task Learning with Laplacian Regularization,arXiv,2102,"Canh T. Dinh, Tung T. Vu, Nguyen H. Tran, Minh N. Dao, Hongyu Zhang",,https://arxiv.org/abs/2102.07148,
A Quantitative Metric for Privacy Leakage in Federated Learning,arXiv,2102,"Yong Liu, Xinghua Zhu, Jianzong Wang, Jing Xiao",Accepted to ICASSP 2021,https://arxiv.org/abs/2102.13472,
A first look into the carbon footprint of federated learning,arXiv,2102,"Xinchi Qiu, Titouan Parcollet, Javier Fernandez-Marques, Pedro Porto Buarque de Gusmao, Yan Gao, Daniel J. Beutel, Taner Topal, Akhil Mathur, Nicholas D. Lane",arXiv admin note: substantial text overlap with arXiv:2010.06537,https://arxiv.org/abs/2102.07627,
Adaptive Quantization of Model Updates for Communication-Efficient Federated Learning,arXiv,2102,"Divyansh Jhunjhunwala, Advait Gadhikar, Gauri Joshi, Yonina C. Eldar",Accepted to ICASSP 2021,https://arxiv.org/abs/2102.04487,
"Applications of Federated Learning in Smart Cities: Recent Advances, Taxonomy, and Open Challenges",arXiv,2102,"Zhaohua Zheng, Yize Zhou, Yilong Sun, Zhang Wang, Boyi Liu, Keqiu Li",,https://arxiv.org/abs/2102.01375,
Bias-Variance Reduced Local SGD for Less Heterogeneous Federated Learning,arXiv,2102,"Tomoya Murata, Taiji Suzuki",19 pages,https://arxiv.org/abs/2102.03198,
Blockchained Federated Learning for Threat Defense,arXiv,2102,Konstantinos Demertzis,,https://arxiv.org/abs/2102.12746,
CFLMEC: Cooperative Federated Learning for Mobile Edge Computing,arXiv,2102,"Xinghan Wang, Xiaoxiong Zhong, Yuanyuan Yang, Tingting Yang","10 pages, 8 figures, submitted to a conference",https://arxiv.org/abs/2102.10591,
CSIT-Free Model Aggregation for Federated Edge Learning via Reconfigurable Intelligent Surface,arXiv,2102,"Hang Liu, Xiaojun Yuan, Ying-Jun Angela Zhang","This work has been submitted to the IEEE for possible publication. Copyright may be transferred without notice, after which this version may no longer be accessible",https://arxiv.org/abs/2102.10749,
CaPC Learning: Confidential and Private Collaborative Learning,arXiv,2102,"Christopher A. Choquette-Choo, Natalie Dullerud, Adam Dziedzic, Yunxiang Zhang, Somesh Jha, Nicolas Papernot, Xiao Wang",Published as a conference paper at ICLR 2021,https://arxiv.org/abs/2102.05188,
Clustering Algorithm to Detect Adversaries in Federated Learning,arXiv,2102,"Krishna Yadav, B. B Gupta",To appear in 39th IEEE Conference on Consumer Electronics(Jan 11-13 2021 ),https://arxiv.org/abs/2102.10799,
Coordinating Momenta for Cross-silo Federated Learning,arXiv,2102,"An Xu, Heng Huang",,https://arxiv.org/abs/2102.03970,
Curse or Redemption? How Data Heterogeneity Affects the Robustness of Federated Learning,arXiv,2102,"Syed Zawad, Ahsan Ali, Pin-Yu Chen, Ali Anwar, Yi Zhou, Nathalie Baracaldo, Yuan Tian, Feng Yan",Accepted in AAAI 2021,https://arxiv.org/abs/2102.00655,
Cybersecurity Threats in Connected and Automated Vehicles based Federated Learning Systems,arXiv,2102,"Ranwa Al Mallah, Godwin Badu-Marfo, Bilal Farooq",,https://arxiv.org/abs/2102.13256,
DEAL: Decremental Energy-Aware Learning in a Federated System,arXiv,2102,"Wenting Zou, Li Li, Zichen Xu, Chengzhong Xu",,https://arxiv.org/abs/2102.03051,
DESED-FL and URBAN-FL: Federated Learning Datasets for Sound Event Detection,arXiv,2102,"David S. Johnson, Wolfgang Lorenz, Michael Taenzer, Stylianos Mimilakis, Sascha Grollmisch, Jakob Abeßer, Hanna Lukashevich",To be published in EUSIPCO 2021,https://arxiv.org/abs/2102.08833,
Data-Aware Device Scheduling for Federated Edge Learning,arXiv,2102,"Afaf Taik, Zoubeir Mlika, Soumaya Cherkaoui",,https://arxiv.org/abs/2102.09491,
Decentralized Federated Learning Preserves Model and Data Privacy,arXiv,2102,"Thorsten Wittkopp, Alexander Acker",,https://arxiv.org/abs/2102.00880,
Distributed Conditional Generative Adversarial Networks (GANs) for Data-Driven Millimeter Wave Communications in UAV Networks,arXiv,2102,"Qianqian Zhang, Aidin Ferdowsi, Walid Saad, Mehdi Bennis",,https://arxiv.org/abs/2102.01751,
Distributed Online Learning with Multiple Kernels,arXiv,2102,"Jeongmin Chae, Songnam Hong",arXiv admin note: text overlap with arXiv:2011.08930,https://arxiv.org/abs/2102.12733,
Distributed Spectrum and Power Allocation for D2D-U Networks: A Scheme based on NN and Federated Learning,arXiv,2102,"Rui Yin, Zhiqun Zou, Celimuge Wu, Jiantao Yuan, Xianfu Chen",,https://arxiv.org/abs/2102.04359,
Distributionally Robust Federated Averaging,arXiv,2102,"Yuyang Deng, Mohammad Mahdi Kamani, Mehrdad Mahdavi",Published in NeurIPS 2020: https://proceedings.neurips.cc/paper/2020/hash/ac450d10e166657ec8f93a1b65ca1b14-Abstract.html,https://arxiv.org/abs/2102.12660,
Efficient Algorithms for Federated Saddle Point Optimization,arXiv,2102,"Charlie Hou, Kiran K. Thekumparampil, Giulia Fanti, Sewoong Oh",,https://arxiv.org/abs/2102.06333,
Efficient Client Contribution Evaluation for Horizontal Federated Learning,arXiv,2102,"Jie Zhao, Xinghua Zhu, Jianzong Wang, Jing Xiao",Accepted to ICASSP 2021,https://arxiv.org/abs/2102.13314,
Efficient Reinforcement Learning in Resource Allocation Problems Through Permutation Invariant Multi-task Learning,arXiv,2102,"Desmond Cai, Shiau Hong Lim, Laura Wynter",,https://arxiv.org/abs/2102.09361,
Emerging Trends in Federated Learning: From Model Fusion to Federated X Learning,arXiv,2102,"Shaoxiong Ji, Yue Tan, Teemu Saravirta, Zhiqin Yang, Yixin Liu, Lauri Vasankari, Shirui Pan, Guodong Long, Anwar Walid",To appear in the International Journal of Machine Learning and Cybernetics,https://arxiv.org/abs/2102.12920,
Enhancing WiFi Multiple Access Performance with Federated Deep Reinforcement Learning,arXiv,2102,"Lyutianyang Zhang, Hao Yin, Zhanke Zhou, Sumit Roy, Yaping Sun",,https://arxiv.org/abs/2102.07019,
Estimation of Continuous Blood Pressure from PPG via a Federated Learning Approach,arXiv,2102,"Eoin Brophy, Maarten De Vos, Geraldine Boylan, Tomas Ward",,https://arxiv.org/abs/2102.12245,
Estimation of Microphone Clusters in Acoustic Sensor Networks using Unsupervised Federated Learning,arXiv,2102,"Alexandru Nelus, Rene Glitza, Rainer Martin",Accepted at ICASSP 2021,https://arxiv.org/abs/2102.03109,
Exploiting Shared Representations for Personalized Federated Learning,arXiv,2102,"Liam Collins, Hamed Hassani, Aryan Mokhtari, Sanjay Shakkottai",,https://arxiv.org/abs/2102.07078,
FEDZIP: A Compression Framework for Communication-Efficient Federated Learning,arXiv,2102,"Amirhossein Malekijoo, Mohammad Javad Fadaeieslam, Hanieh Malekijou, Morteza Homayounfar, Farshid Alizadeh-Shabdiz, Reza Rawassizadeh",,https://arxiv.org/abs/2102.01593,
FLOP: Federated Learning on Medical Datasets using Partial Networks,arXiv,2102,"Qian Yang, Jianyi Zhang, Weituo Hao, Gregory Spell, Lawrence Carin",To appear in KDD 2021,https://arxiv.org/abs/2102.05218,
FedAUX: Leveraging Unlabeled Auxiliary Data in Federated Learning,arXiv,2102,"Felix Sattler, Tim Korjakow, Roman Rischke, Wojciech Samek",,https://arxiv.org/abs/2102.02514,github.com/fedl-repo/fedaux.
FedBN: Federated Learning on Non-IID Features via Local Batch Normalization,arXiv,2102,"Xiaoxiao Li, Meirui Jiang, Xiaofei Zhang, Michael Kamp, Qi Dou",Accepted at ICLR 2021,https://arxiv.org/abs/2102.07623,https://github.com/med-air/FedBN.
FedGNN: Federated Graph Neural Network for Privacy-Preserving Recommendation,arXiv,2102,"Chuhan Wu, Fangzhao Wu, Yang Cao, Yongfeng Huang, Xing Xie",,https://arxiv.org/abs/2102.04925,
FedMood: Federated Learning on Mobile Health Data for Mood Detection,arXiv,2102,"Xiaohang Xu, Hao Peng, Lichao Sun, Md Zakirul Alam Bhuiyan, Lianzhong Liu, Lifang He",,https://arxiv.org/abs/2102.09342,
FedProf: Selective Federated Learning with Representation Profiling,arXiv,2102,"Wentai Wu, Ligang He, Weiwei Lin, Carsten Maple",29 pages (references and appendices included),https://arxiv.org/abs/2102.01733,
Federated $f$-Differential Privacy,arXiv,2102,"Qinqing Zheng, Shuxiao Chen, Qi Long, Weijie J. Su",Accepted to AISTATS 2021,https://arxiv.org/abs/2102.11158,
Federated Acoustic Modeling For Automatic Speech Recognition,arXiv,2102,"Xiaodong Cui, Songtao Lu, Brian Kingsbury",Accepted by ICASSP 2021,https://arxiv.org/abs/2102.04429,
Federated Deep AUC Maximization for Heterogeneous Data with a Constant Communication Complexity,arXiv,2102,"Zhuoning Yuan, Zhishuai Guo, Yi Xu, Yiming Ying, Tianbao Yang","Accepted by ICML2021. Code is available in https://github.com/Optimization-AI/ICML2021_FedDeepAUC_CODASCA, which is a part of our open-sourced library LibAUC (www.libauc.org)",https://arxiv.org/abs/2102.04635,github
Federated Dropout Learning for Hybrid Beamforming With Spatial Path Index Modulation In Multi-User mmWave-MIMO Systems,arXiv,2102,"Ahmet M. Elbir, Sinem Coleri, Kumar Vijay Mishra","Accepted paper in 2021 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Toronto, Canada, June 2021",https://arxiv.org/abs/2102.07450,
Federated Edge Learning with Misaligned Over-The-Air Computation,arXiv,2102,"Yulin Shao, Deniz Gunduz, Soung Chang Liew","16 pages, 12 figures",https://arxiv.org/abs/2102.13604,
Federated Evaluation and Tuning for On-Device Personalization: System Design & Applications,arXiv,2102,"Matthias Paulik, Matt Seigel, Henry Mason, Dominic Telaar, Joris Kluivers, Rogier van Dalen, Chi Wai Lau, Luke Carlson, Filip Granqvist, Chris Vandevelde, Sudeep Agarwal, Julien Freudiger, Andrew Byde, Abhishek Bhowmick, Gaurav Kapoor, Si Beaumont, Áine Cahill, Dominic Hughes, Omid Javidbakht, Fei Dong, Rehan Rishi, Stanley Hung","11 pages, 1 figure",https://arxiv.org/abs/2102.08503,
Federated Learning for Physical Layer Design,arXiv,2102,"Ahmet M. Elbir, Anastasios K. Papazafeiropoulos, Symeon Chatzinotas",Accepted paper in IEEE Communications Magazine,https://arxiv.org/abs/2102.11777,
Federated Learning on Non-IID Data Silos: An Experimental Study,arXiv,2102,"Qinbin Li, Yiqun Diao, Quan Chen, Bingsheng He",,https://arxiv.org/abs/2102.02079,
Federated Learning on the Road: Autonomous Controller Design for Connected and Autonomous Vehicles,arXiv,2102,"Tengchan Zeng, Omid Semiari, Mingzhe Chen, Walid Saad, Mehdi Bennis","30 pages, 6 figures",https://arxiv.org/abs/2102.03401,
Federated Learning over Wireless Networks: A Band-limited Coordinated Descent Approach,arXiv,2102,"Junshan Zhang, Na Li, Mehmet Dedeoglu",,https://arxiv.org/abs/2102.07972,
"Federated Learning with Local Differential Privacy: Trade-offs between Privacy, Utility, and Communication",arXiv,2102,"Muah Kim, Onur Günlü, Rafael F. Schaefer","To appear in IEEE International Conference on Acoustics, Speech, and Signal Processing 2021",https://arxiv.org/abs/2102.04737,
Federated Multi-armed Bandits with Personalization,arXiv,2102,"Chengshuai Shi, Cong Shen, Jing Yang","Accepted to AISTATS 2021, oral presentation",https://arxiv.org/abs/2102.13101,
Federated Reconstruction: Partially Local Federated Learning,arXiv,2102,"Karan Singhal, Hakim Sidahmed, Zachary Garrett, Shanshan Wu, Keith Rush, Sushant Prakash",35th Conference on Neural Information Processing Systems (NeurIPS 2021). Code: https://github.com/google-research/federated/tree/master/reconstruction,https://arxiv.org/abs/2102.03448,https://github.com/google-research/federated/tree/master/reconstruction
Federated mmWave Beam Selection Utilizing LIDAR Data,arXiv,2102,"Mahdi Boloursaz Mashhadi, Mikolaj Jankowski, Tze-Yang Tung, Szymon Kobus, Deniz Gunduz",,https://arxiv.org/abs/2102.02802,
FjORD: Fair and Accurate Federated Learning under heterogeneous targets with Ordered Dropout,arXiv,2102,"Samuel Horvath, Stefanos Laskaridis, Mario Almeida, Ilias Leontiadis, Stylianos I. Venieris, Nicholas D. Lane","Accepted at the 35th Conference on Neural Information Processing Systems (NeurIPS), 2021",https://arxiv.org/abs/2102.13451,
Gain without Pain: Offsetting DP-injected Nosies Stealthily in Cross-device Federated Learning,arXiv,2102,"Wenzhuo Yang, Yipeng Zhou, Maio Hu, Di Wu, James Xi Zheng, Hui Wang, Song Guo",,https://arxiv.org/abs/2102.00404,
Generalization Bounds for Noisy Iterative Algorithms Using Properties of Additive Noise Channels,arXiv,2102,"Hao Wang, Rui Gao, Flavio P. Calmon",,https://arxiv.org/abs/2102.02976,
Learning Rate Optimization for Federated Learning Exploiting Over-the-air Computation,arXiv,2102,"Chunmei Xu, Shengheng Liu, Zhaohui Yang, Yongming Huang, Kai-Kit Wong",,https://arxiv.org/abs/2102.02946,
